Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
11869,1.957128115638086,1.4877149407963515,-0.4922066283104829,-0.31433085036271674,-0.3999068234744877,-0.3528720112778041,-0.8935129868178928,0.08731497638302124,0.8192192838765047,-0.8840717711749414,-0.8408069047550943,-1.5798614182860242,0.173935544775062,-0.16441208948514122,1.3360707753706178,1.581965133220021,0.014504972237760134,-0.7898583350304632,-0.49048784276884205,-1.1977642016677745,0.4894743715684843,0.21460354130884013,0.20039949168882445,-0.885421936341931,-0.1538179433242002,-0.3973296173434422,1.975546554181639,1.6782874068204185,119.37861311422665,0
102149,1.3872862671468236,1.7095572080877297,1.1406818313032916,-0.7703767016350556,0.21018730185112816,-1.4925815757037821,-0.42143615096421516,-0.40821174301293006,-0.6062060449547152,0.6785996702770587,-0.7532451846706403,-0.17897650414265437,0.4186077102549406,0.19513983486111341,-1.7265377140375637,-0.791068296452911,0.05419327117051622,-1.456432691828197,-0.30837375050573396,-1.0802704863687087,0.8184472858152091,0.49718326061411855,1.2947381636259183,-0.13407421368092703,-1.0648492394200986,-0.06743817776839449,0.8527059604823135,0.5016188027410177,26.866155416067382,0
75676,1.266758821897002,0.8641097529128563,-1.5060991811596642,0.06128630753386176,0.876230070919082,0.9850950961282673,-0.7251669394794412,0.5581459649377293,0.49682412261067554,0.22608005441992843,1.1574236575444405,0.6209782837056885,-1.1743537561892756,-0.10305107223569655,1.3009459414750146,0.7020846422924819,-0.6927985049590358,0.47936116855413763,-1.714492516398147,0.6339808672995295,-1.2331630504806934,-0.7616819255793978,-1.5084346097365287,-1.868532806357139,-0.22993520658293568,-0.3157511582271115,-1.1426683807602767,-0.1958196708850853,44.638839271428765,0
62609,0.887221995631192,0.2088087895901322,-0.9277911843240666,0.9630393913782946,-0.29347803859168975,-0.5379339610488738,0.12902807306563302,0.19222588692197914,0.9157987792801886,1.7935458465668943,1.4057894787666134,-2.512287500293441,2.4320960735614583,0.6961669669029054,0.31301879076244216,-2.149449808533484,-1.050452592414179,-0.6583568468384814,0.2757437018850618,1.1768371733383827,-0.20067761738445905,1.040092047211834,-0.6043452156947975,0.16223167027235486,-0.4842185608556533,-0.7789773347103701,1.6882393994136031,0.768874009077485,55.36242537968161,0
154319,-0.05835936047652984,0.5088093660501498,-2.1064284089301735,0.63489912041046,-1.5988801152111627,0.3936810458047396,-1.0648230343647105,0.6691424443265238,0.7062484426312314,-0.27361000383296447,1.113817008501053,0.3621314631281048,0.015577097606368552,-1.2870013104018394,-0.3261250835094838,-0.31105888003846904,-1.271624454828141,-1.606351105624106,-0.9659113986353285,-0.21579750891735194,1.3870053874088157,1.056232969312885,-0.5386828871057604,0.5856934680539294,0.1699494566371196,-0.12215129527909604,0.989622512389047,-0.32977537209522084,60.50125487138177,0
9800,-0.373609044891991,1.181388868005845,-1.9854654659155202,0.4067717875919572,0.4801497197180989,-0.0088611148744482,1.0612798905947742,-1.0490538330834498,-0.8945952199198384,-0.9227711761792179,-0.6000157899979621,0.5802563242121538,-0.28635869442681106,2.6035930695403233,-1.5418563434771373,-1.3082863923590244,-1.5895741574563556,-1.5052647078324273,-0.4237679179670957,-0.7497421247176995,0.7668607394805,-0.10136094699823614,-0.36230188325758755,0.22025176474491873,-0.7233977066302081,1.5919951351473476,0.8853375167351496,-1.2126681697773853,61.15086940148049,0
5368,0.6773998803592036,-0.9265218346195151,-1.3909897527417179,0.022221756838757645,0.2085566518607832,0.47994614867760194,-0.4215965093348092,1.204000793992711,-0.4462454257067177,-0.49739888538015203,-0.3899486945942492,-0.4101661203901829,0.8371557617663636,-0.4431946331498867,-0.7854518431399782,-1.0355583117970932,-1.266855571360109,0.8343057957714348,0.7774543234240582,0.11003554077245048,-0.13620433969661083,-0.03701558430438808,0.5704943425495673,-0.1428278096881365,-2.295546669241095,-0.42784420536712503,1.4344130884974589,0.7778386759290278,61.442684625130966,0
21921,0.5591584796708293,-1.2144725291060277,-0.6492333579817837,0.390524394505417,1.6094299464346857,1.5686937891865305,0.11967373440267781,-0.6304871599441041,1.575022198523166,0.2816828937500682,1.065851051392369,0.8799553015837497,-0.3208839107915552,-0.03622492745866723,-1.3911636864417802,-0.17880103698724303,-0.11244488477967357,1.7065545034591165,-0.5566414907801572,1.209978010414279,0.7598381759097462,-0.21513656144745835,0.7627383858750485,0.2902617001507106,0.34708220274748786,-0.9667811435130246,-0.21503786210683626,-0.389168634370075,60.761220899446975,0
158431,1.5248117581200582,1.4602335856225397,1.3362538763814793,-0.08511900378392696,0.726409002036936,0.3199854276635004,1.7199698999788988,1.8786570928369413,0.8011581096110462,-1.0217105444351298,-2.6265250108726286,-1.26899136257777,0.03822333412519913,-1.0501059944071514,-0.46302305948798217,-1.6026019337627515,0.03867886947164432,0.6597513642234486,2.249505740536995,0.7834282161599287,0.7270954647223171,0.3108724269748425,2.047594472972509,-0.7470793043560632,2.3372937326007714,0.5285679930270395,-1.1587200883131519,-1.2818972855839348,125.38540650317451,0
105726,0.07937016601744597,1.0710085412486485,-0.6919138007082076,0.256007137756969,-1.0367250714385836,1.6975442196799109,0.6671386322562701,0.22447419903817445,-0.09269335300606933,-0.5424887828953768,0.8383437293643328,2.304896790946911,-0.5115187045476064,0.4591386867413575,-1.6622466897237491,0.126430630738447,0.25892172469963187,-0.6769657705538978,-0.2828759831321748,-0.9996682468918507,0.9969341408535093,0.9665234006933195,0.5920934243986633,0.281364442180842,-0.7489621826911279,-0.8290210716602566,1.5808516847175471,-0.07151484608641837,88.65305137363187,0
78874,-0.32555315716402644,1.3317651703373652,-0.93851767178087,0.37128177495757586,-1.2770566427015737,-0.3919922744995794,0.9014720980926193,0.30399404205797903,0.5595616385671794,0.9797327742922494,0.23067044154857094,-0.43300822362833646,-2.3390673283247922,0.3800914253011022,0.15394668066622136,0.6402991433179852,0.19185992160580084,-0.5433338652016845,-0.46992035759935785,0.20699930593360522,1.5045276939867964,-1.0367578733067158,0.42878231370335823,0.7432879249577161,1.5858487283040539,-0.252053102390259,0.7816713317051648,0.5795527838359439,57.734974107581166,0
146972,-1.1279706645626761,0.7131323065971444,-0.6130884644868523,-1.3327802029757725,1.1466431349519848,-0.5791066858680506,-0.3197458235001064,-0.4643066960609379,-0.7841387102696552,-0.02997005954721307,-0.8530095815522696,0.9562314725991189,-0.9487799518678511,-0.21364498873583082,1.003813872194313,1.568289397287236,-0.6822625766603474,-0.913027180325315,2.162572302169265,-0.7980651498259204,0.6032977327524366,-0.5513495068128541,0.8105392530749659,-1.4449813160734297,-0.7187978275098208,1.0432865550043564,2.019432673450483,-1.6179027603165836,57.21823396089315,0
114886,0.8344521176154668,0.4986332364495265,0.9870589363405647,-0.9151881944971414,1.6805818231829484,-1.5794621278568046,0.3947218131574738,-0.6015859323213937,0.24402816847528835,-0.8014521092346807,-0.046108455848172226,-1.6652663313082248,-0.7413892024838141,-0.6263953604525359,0.11354711535000249,0.3846854512128162,1.3572919706336084,1.8892868144583188,0.6888263285172157,-0.32004828731800467,1.9540629302216663,0.36551216246329127,-0.5652977380471285,-0.7351355090789526,-1.2042208130368819,-0.03330726992181853,1.3716954348504615,-0.15097120338026956,88.92495670564946,0
53423,-1.9823462138192558,-1.2226112792475317,-0.4545897937486551,0.028561512887523857,0.4319060631778755,0.42445984672362214,0.38278854357237807,3.4985733414112707,-2.502065845684245,-0.5793553721742613,-1.2823049684545642,0.4139305922619772,2.2338732766281697,-1.1311242677035234,-0.8146079143298034,0.11388517610487868,0.5213709175648088,0.6326059940401629,0.18541497466490017,-1.4664332951726813,0.044318713749370305,-0.5862807418872101,-0.20093420008743218,0.7102378332248933,0.5126566207662019,0.653159672067303,0.011607023073638952,-0.18371255760509958,96.25633311430487,0
165996,-0.766901313473445,0.8974352077534063,-0.2510617203739841,0.3089636352426564,0.1895945675163879,0.24058433834554538,1.3468129673160196,-0.3854253230208178,0.6719648589952892,-0.033966192210892775,-0.8004102189949678,0.827745343862085,1.575417122908917,-1.7469506450679018,0.5169798526594328,1.2500036849847262,-0.280366475738182,-1.3393985157581987,-2.1713253690030845,-0.2172290609644006,1.1651785558297052,1.45107982654542,0.6079904093510236,0.5164554877352947,-0.4874372292788605,-0.3598403093597446,0.19042075447407736,-0.7694141236913642,27.72121187057877,0
90997,-0.352058229531837,-0.10761161055418907,0.1404725051754363,0.5890072169265037,0.21190529588924545,-1.838189219791121,1.5227977317441779,-0.2744868606626122,-1.2041745884635178,-2.204012097162041,-1.1241191813577993,-0.9739867994859469,1.0594022885671208,-0.48771136656401465,0.20194458961429942,0.296040274563276,1.7901321208942125,-1.6138329081855005,-0.053877838612971955,0.47252262425053926,0.5507553478265673,0.46234895729171316,-0.4347411324142798,-0.43506814511994857,0.21268774143590374,0.030927519208588237,1.1863088121354848,-0.2853923371356624,41.62633950043249,0
106913,-1.4807824612725349,-0.407880213235845,-0.31399431340248285,1.9078467140058948,-0.22107079764303406,0.7127677568123909,0.8052934158090957,0.05180406890078845,0.9330538697898731,-0.5683302136788357,1.8685097904057852,-0.2706898094634034,0.7644688483896958,-0.08985288835064262,-0.450912626762884,-0.10455780940189868,-1.2334372833274547,-0.460265806087579,-2.1559679201386492,0.7105101718131327,0.1919630298941561,-0.35972302150927093,0.5157655642117064,0.9842997767464872,-0.5731269777684802,-0.28453392174150244,-1.236455950585511,-1.8476288772582035,96.74825692795127,0
161922,0.058308037464886345,-0.30614557978066753,-0.6266268706299047,1.8938747891939764,-0.6053658461439095,-0.13330500503882656,-1.3592096427840976,-1.0088464209207912,0.19502088096948886,-0.9655029868629179,-1.4295598919042019,-1.1653540806999512,-0.31301266267898054,-0.8508174507179457,0.7712711748073997,0.42320946530675146,-1.0815261361337942,1.3717805831773937,0.28604150814180457,0.36646066539432703,0.9082071034769622,0.9600897962154542,1.102002774410393,0.2604902675881296,-0.43188394697525223,0.7236160151431847,1.9003671390016406,0.3519666503880529,86.68841101436274,0
140987,1.3782779158359368,-2.643494534849144,0.9768558035757227,0.3693003168050253,-1.0361885945847642,1.3189994085502008,2.1203567343241128,0.4901722164156137,-0.9472289954939209,-0.8860229466662326,0.06149285577467757,0.659680108437633,-0.6387606111692183,0.08460516109743442,0.579356656105299,-0.602856556396959,0.7485077591930706,-0.23273527325628807,1.2926904771175611,0.2891567543465169,-2.25813240527804,0.035676308612784785,-1.0330859705252247,-0.7241728489158751,-0.9967411917298814,0.1610727409397461,-0.37847655400024577,-0.7243519678328731,77.98446092862893,0
117950,2.3390529955826267,1.2108178959747031,-1.0509090563574768,-0.879723296959459,-1.4701718556514525,-0.6432187131180491,-0.0018331858134594283,-0.16296195362167987,0.3003854620911942,2.434038845601383,-0.8659387194142433,0.0653016347367811,-1.154820298294784,-0.8314876875421027,-0.5740639730103858,-0.7950617257042121,-1.791122809992357,-1.9354010189236668,-0.14052213517795517,0.416583987892982,-1.0522841764358761,-0.28956490512997995,-0.1365372348591451,-1.2703492169414783,0.1666233007304783,-0.013608017185538812,0.556523807338799,-0.8001139973387571,32.50329101221282,0
35773,-0.7987762185630215,-1.4479934059605262,0.9182082516043633,0.11542925964393813,1.5424717689509866,0.3560774034313827,1.378140792785401,1.5255434759438962,-0.9254771144675581,1.2303438787291487,-0.5314555829876213,-1.08402939901853,0.7051149217290382,-0.4488846538140481,-0.11688129635499066,-0.009265538797381142,1.4306387227884358,0.7079140500500204,0.030541128364956878,-0.32178943498680385,-1.3986673025711116,-0.020773262466333025,-0.5211087090994655,-2.551032780738631,1.7551141315605285,0.5067772251021538,-0.061858960111443165,-1.6654644618556578,150.55629926818577,0
67372,0.6033465843779693,-0.7840392697119178,-0.8458631214515429,-0.030972752445210135,-1.4692964274716727,0.588549373029006,-1.812356243905951,-0.7516781859602534,-2.321677703757265,-0.44200393847327424,0.445387880503866,0.48837672656657866,1.0600228500987108,0.525983941392226,0.8273652935101615,-0.214446975181118,1.7804149411944101,0.5994379316503351,-0.16665501221146775,-0.12207192980523132,-0.503603524369856,0.7527131909766595,0.09407891593354488,0.371722071319942,-0.41236295836145853,-1.5137498313531876,1.0963128488184504,0.6083642379492173,80.90157034954734,0
2804,0.389086491234604,1.331361192415246,0.4143479994793322,0.4137976196972815,1.1139663554430927,0.7657390892848334,-0.10990072395211514,-0.013951633902652928,0.002298493855867305,-0.1198587557174019,0.050441386066023795,-0.09602425527434945,0.5524173774588649,-0.6542460002963696,-0.7508517471306598,1.1111475288928268,-1.0370523471687754,1.4849921568224824,0.48811805683118287,1.5047098108462484,0.904826858773858,1.4430080724282182,0.528833295884745,0.7666283263049892,0.27368741198791713,2.232809010335976,-1.285706538627426,-0.14027123794421695,130.28074196511585,0
109145,2.0618382385011476,-0.2500892484133701,-0.5991491217316725,-1.126181157948831,-1.5717165483439663,0.6291461228846872,-1.3897656979625617,-0.8855383390502742,-1.408214634547517,0.3829009649294839,0.43257015791854947,0.5985664611245477,-1.2636595014818466,-1.6374206725363276,-0.3401683710037163,-0.6366997604221019,-0.00915248187339902,0.10914690129190985,-0.7793040382319696,0.868856907718085,-1.2720797454549055,1.5079258412042025,0.8029478646046566,-0.16910763553513847,-0.3618506806383312,0.23058499895535725,-1.1856572038229412,1.665851196192532,123.53718367590449,0
76097,-0.4116130621118469,-0.05802774575535064,-0.12777124825616512,0.0322755849533334,0.48648200627411653,-0.5121060767883923,0.06326411399311566,0.10681704327129589,-0.30039994756418886,-0.6614662651988662,0.4074834550134066,1.6316055794355708,0.01689274999445645,-0.6409592105443148,1.3818890517988254,1.270833936808489,-2.342994697382577,-1.336903895480648,-0.31576878268843894,2.1438871424780355,0.33458264928394593,-0.45909117123011667,-0.7429858407540146,0.3123043029813117,1.1845990069991341,0.44952095031639866,0.658147039300975,0.24343778785954714,65.09737764690193,0
160265,0.5820558248452637,2.1382365117749007,-0.5177117838209477,0.036114493683547515,0.3894054196184067,1.1516536034972484,-1.3309695903368775,-1.7481802637916755,-0.7730263905978897,-0.477520225102435,0.5807964040842114,1.3570821704963112,-1.202374841449712,-1.711670583851202,-0.17914276622236178,0.9131237313254936,-0.10114495625357932,1.6491971591775496,0.5816210691566183,-0.2972970211856757,-0.3976952113609332,-0.24134852988294017,0.1922958834444473,0.7507676379907681,-0.40127274728662793,1.4378495718749276,1.9676115950733,-0.6141009697664125,51.38561701443303,0
78508,-0.2864262786177403,-0.8268711683934579,-1.703264700880888,0.9060569663279536,0.7436194959657598,-0.9272514438968735,1.7030851531898876,-0.07107459607731219,-0.46732787492585426,-0.3355615413166747,1.0148034429908845,2.478296248328301,1.581793477641538,1.4242995794204703,-0.6394414852529021,-1.4142930003419634,-0.15474964182157824,-1.1553200194078632,-0.6940136919713352,0.04969811766671032,0.7745645898134524,1.8490152319338378,1.3223516694320387,0.7601329941755797,1.5031321412178213,-0.7663181075267056,-1.075365721544905,-0.8685730215913404,131.31599497631055,0
81405,-0.27902575348833913,0.5452117833780047,-0.9045006625342721,-0.9726621784754295,0.7073447043910366,0.5464601695103228,-0.3744886494128442,0.9231639783083808,-0.5053212163801175,0.046684635964652284,0.5549959382444237,-0.29406211819916367,-0.21312562112982902,0.8333669301285226,-0.055884759668092664,-0.3314704486541792,0.6474696996165612,-0.7605113431208627,0.5588313991530723,-0.8338960178380064,0.6559661667159213,-0.2357772695161154,-1.1677084802854998,-0.27567003534246265,-1.9949573928401854,0.0531388035024034,0.6376469478680009,-0.022452749047182016,100.69775783800159,0
28581,0.7132095634755817,1.2331547099843143,-0.5678509846584185,1.046301865705618,1.5266173712671045,-0.2814753860444037,-1.879772771688713,-1.1001728066995973,-0.0787222464382972,-1.5093106240696657,0.1604583715745247,0.7238957717447476,0.1417212794277573,-0.5643279660157627,1.5031765856526325,0.014765565306445266,-0.21778992592455482,-0.1774527460871754,-0.3499120360474679,0.18348582244498413,-1.2970090724057632,-1.3640669435439619,-0.6915736670621391,1.4299938162748356,-0.515197833919642,0.4345792375466371,-0.29946473762135156,0.6449841635600372,72.96486411780525,0
7128,0.17060067721733546,0.21285101394739628,1.3019565394760328,0.2359960938860893,-2.2730551663790117,2.407143648468038,0.8042607446247375,0.9760099779556906,-0.03541242308767187,2.592277117186734,-0.36661725621369134,0.3358412616509566,0.058435297852984416,0.5560091210564463,-1.5716133574799689,1.5494188537741536,-0.3002544196744069,-1.1335762583644347,-0.4601319020457774,1.1846916151133333,-0.5807646635200973,0.4979456862628055,-0.1601386107893781,0.5656025507592383,-0.5268438650344602,-0.8004513705436969,-0.11900923063941388,-0.45648560111499364,23.913046915464406,0
92705,0.883975575631944,-0.8600811694237297,0.25363704858107305,1.269433027079119,-0.23191374893134123,-0.7485970793312977,-0.39354249357382254,-0.5496766970850931,-1.7870271648655922,0.6167021948519065,-0.05945645864559149,-1.6614962719094968,-0.9271497034131779,-1.2472256469347263,-0.23996944924225833,0.012855008700322499,-0.8100370623389409,-0.5983724920715309,0.4407323748541662,-1.1869487693630856,0.5800438481519946,-0.6744249348601278,0.018639484961656863,-0.16724056491460862,0.23135193601597812,-0.740517247996942,0.4195581279922129,0.433517042181183,33.042623303807005,0
138590,-1.0758514886645454,-0.6553199075716878,-0.2258389747187376,-0.5066053943539274,-1.7524232234071557,-0.614154743821681,0.956361009743425,-0.27802364537588153,-0.37004186752193635,1.1759318463709356,0.10162103892639122,0.2953743235407235,-0.22720752803027455,1.7091611255016401,0.4051175574936592,-1.0890608181483892,-0.5170215368299782,-0.5787921841128594,1.7615715241388683,0.3592428056863039,0.4083797505433513,-0.15246414470746886,0.264284572710052,-0.023704700059641284,0.5552219054661407,-0.5625092490822995,-0.5537829334095455,-0.5520858359452155,52.99875033121846,0
112912,0.01770896184800714,1.02002762862038,-1.6592598522933881,-1.9916903346432715,2.008637861241289,0.31322859923799184,0.487806323789044,-0.6226273173874521,1.0837181402890563,-0.6430161692574894,1.2159630067199299,0.034746191845095586,0.8220361647954945,1.2629412433226312,0.6970177860088219,-0.7197704740496322,-0.012608159711336525,0.5911350831010914,0.45633319795459426,2.19081367770645,0.4459951470088023,-0.8067935104082284,-0.7879658991012257,-1.8197652703242018,0.020175656962986253,-1.0775841343670063,0.10648178830534927,-0.8143086670332703,22.986244601043524,0
158006,-0.45254444222339946,-0.4921208147483594,1.7017750374495433,0.5802863304783322,0.26987637007340726,0.48717707370682684,1.2266432143457882,-1.3812376199825196,-0.3237543503570525,-0.07029449646831434,-0.597802910107956,-0.48075754573936347,0.49678876457027726,1.0351166605067914,0.8438647552743057,0.5449811969344026,-1.595475126957782,0.5864731438297395,-0.477391891992521,0.2364552333344064,0.08702673985159716,-2.037737142669141,1.7572971301361844,1.4567450557969381,-0.5972957781884687,-0.5968715809120879,-0.06698327259866796,-0.857890609266896,93.84355750892949,0
109408,0.1881306671883057,-0.5807768951997203,-0.8898688046263595,-1.8686780403216106,0.8432168643839899,-0.34040650136520195,-0.427825271018663,-2.965835234715227,0.8741676219810071,-0.32165752521532354,-0.32051214220484064,0.7295994297463879,0.268852829157806,0.9356031493531557,-0.541026650155529,-0.8082270785749042,-0.17635233254355714,-0.561374320777322,-0.9899275245966159,1.6597465523774197,0.10459666070831929,-1.9578306491135857,-0.8936672125500681,0.17619902583423055,0.6225659526560176,0.3266011578610826,0.7852869525906568,-0.17284988778600502,80.29810919481181,0
47468,0.250610276157731,0.3576279264154971,-0.5796729734329175,0.23470961331202944,0.8500888397488479,-1.0750467811060673,-1.2462345875328003,-0.2945779524158367,0.8682322015079668,0.7281498648143772,1.080006928021083,-0.32283768950540565,0.22219528927081636,-0.5696046779631788,-0.25953362927563556,-0.993725150862507,1.0784901601793742,0.7374957259657293,-1.5974812098253057,1.3395475810233755,-0.0465003623967967,0.6975157524674576,-0.7669486666116122,-0.35659237414063016,0.5779672649335399,0.40502097069059106,-0.5650244982854206,1.0642761882282465,55.960103177735846,0
2537,-0.8873629718552081,0.8856587131385649,0.32591220443373164,-0.14853191466461202,-1.3132211270620804,1.0147910690051867,0.04025041873519496,0.9787473789375191,0.6984298196936116,-0.008624258275297069,-0.8431242256150286,0.47242485224739195,0.17263471216921447,-0.18673992962159355,-1.611600287266067,-0.06305861275630859,-0.483946264343464,-1.146527706547363,0.9596428068318602,0.8312725597735533,1.5656147080459875,0.946641703514436,-0.47012406734552675,0.3099220401690244,-0.7282337622432646,1.0010245276831917,1.587703597818738,-1.5385543762488414,32.12788523639273,0
